Date,Time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,00:17:52:00,-0.01,-0.84,0.58,-0.73,0.37,-0.24
2025-02-07,00:17:52:00,-0.01,-0.84,0.58,0.37,0.49,0.12
2025-02-07,00:17:53:00,-0.01,-0.84,0.58,-0.73,-0.06,-0.92
2025-02-07,00:17:53:00,-0.01,-0.84,0.58,-0.49,0.12,-0.55
2025-02-07,00:17:54:00,-0.01,-0.84,0.58,-1.1,0.37,-0.43
2025-02-07,00:17:54:00,-0.01,-0.84,0.58,-0.31,0.61,-0.37
2025-02-07,00:17:55:00,-0.01,-0.84,0.58,-1.46,0.98,-15.44
2025-02-07,00:17:55:00,-0.01,-0.84,0.58,0.0,0.43,-0.06
2025-02-07,00:17:56:00,-0.01,-0.84,0.58,-0.12,0.37,0.0
2025-02-07,00:17:56:00,-0.01,-0.84,0.58,0.12,0.18,-0.37
2025-02-07,00:17:57:00,-0.01,-0.84,0.58,-0.37,0.24,-0.31
2025-02-07,00:17:57:00,-0.01,-0.84,0.58,-0.85,0.37,-0.24
2025-02-07,00:17:58:00,-0.01,-0.84,0.58,-0.24,0.43,-0.06
2025-02-07,00:17:58:00,-0.01,-0.84,0.58,0.0,0.37,-0.18
2025-02-07,00:17:59:00,-0.01,-0.84,0.59,-1.46,0.73,0.24
2025-02-07,00:17:59:00,-0.01,-0.85,0.58,-0.37,0.49,0.0
2025-02-07,00:18:00:00,-0.01,-0.84,0.58,-0.24,0.49,0.31
2025-02-07,00:18:00:00,-0.01,-0.84,0.58,-0.18,0.31,-0.31
2025-02-07,00:18:01:00,-0.15,-0.87,0.42,36.56,28.56,27.28
2025-02-07,00:18:01:00,0.42,-0.24,-1.43,7.81,-296.87,138.55
2025-02-07,00:18:02:00,0.53,0.72,-0.17,154.17,250.12,204.35
2025-02-07,00:18:02:00,-0.01,-0.94,0.38,-33.2,-16.78,2.2
2025-02-07,00:18:03:00,0.17,0.7,-0.66,297.67,351.62,132.2
2025-02-07,00:18:03:00,0.18,-1.02,1.36,15.99,-65.12,11.41
2025-02-07,00:18:04:00,0.1,-0.45,0.8,-129.94,65.06,-21.24
2025-02-07,00:18:04:00,-0.03,-0.75,0.7,-5.43,2.75,-4.52
2025-02-07,00:18:05:00,-0.02,-0.76,0.69,-1.04,0.98,-1.59
2025-02-07,00:18:05:00,-0.02,-0.76,0.68,-0.43,0.55,-1.16
2025-02-07,00:18:06:00,-0.02,-0.76,0.68,-0.67,0.85,-0.55
2025-02-07,00:18:06:00,-0.01,-0.77,0.68,-0.24,0.55,-0.61
2025-02-07,00:18:07:00,-0.01,-0.77,0.68,-1.04,0.98,-0.61
2025-02-07,00:18:07:00,-0.01,-0.77,0.68,0.0,0.12,-1.1
2025-02-07,00:18:08:00,-0.01,-0.77,0.67,-0.06,0.43,-0.43
2025-02-07,00:18:08:00,-0.01,-0.77,0.68,0.73,0.55,-0.43
2025-02-07,00:18:09:00,-0.03,-0.75,0.66,-0.61,14.77,17.4
2025-02-07,00:18:09:00,-0.01,-0.77,0.67,-0.12,1.46,0.79
2025-02-07,00:18:10:00,-0.01,-0.78,0.67,0.0,-0.12,-0.49
2025-02-07,00:18:10:00,-0.0,-0.78,0.67,-0.24,0.55,0.18
2025-02-07,00:18:11:00,-0.0,-0.78,0.67,0.37,0.37,0.0
2025-02-07,00:18:11:00,-0.0,-0.78,0.67,-1.1,0.0,-0.67
2025-02-07,00:18:12:00,-0.0,-0.78,0.67,-0.37,0.31,-0.18
2025-02-07,00:18:12:00,-0.0,-0.78,0.67,-0.18,0.49,0.06
2025-02-07,00:18:13:00,-0.0,-0.78,0.67,0.0,0.24,-0.24
2025-02-07,00:18:13:00,-0.0,-0.78,0.67,-0.06,0.24,-0.24
2025-02-07,00:18:14:00,-0.0,-0.78,0.67,-0.12,0.43,-0.18
2025-02-07,00:18:14:00,-0.0,-0.78,0.66,-0.06,0.31,-0.24
2025-02-07,00:18:15:00,-0.0,-0.78,0.66,-0.06,0.43,-0.12
2025-02-07,00:18:15:00,-0.0,-0.78,0.66,-0.37,0.37,-0.12
2025-02-07,00:18:16:00,-0.0,-0.78,0.66,0.18,0.24,-0.24
2025-02-07,00:18:16:00,-0.0,-0.78,0.66,-0.18,0.37,-0.18
2025-02-07,00:18:17:00,-0.0,-0.78,0.66,0.0,0.37,-0.18
2025-02-07,00:18:17:00,-0.0,-0.78,0.66,-0.79,0.49,-0.06
2025-02-07,00:18:18:00,-0.0,-0.78,0.67,-0.49,0.49,0.06
2025-02-07,00:18:18:00,-0.0,-0.78,0.66,-0.12,0.37,-0.18
2025-02-07,00:18:19:00,-0.0,-0.78,0.66,0.06,0.24,-0.24
2025-02-07,00:18:19:00,-0.0,-0.78,0.66,-0.31,0.31,-0.24
2025-02-07,00:18:20:00,-0.0,-0.78,0.66,-0.18,0.24,-0.31
2025-02-07,00:18:20:00,-0.0,-0.78,0.66,-0.18,0.31,-0.24
2025-02-07,00:18:21:00,-0.0,-0.78,0.66,0.06,0.37,-0.24
2025-02-07,00:18:21:00,-0.0,-0.78,0.66,-0.06,0.31,-0.18
2025-02-07,00:18:22:00,-0.0,-0.78,0.66,0.24,0.31,-0.18
2025-02-07,00:18:22:00,-0.0,-0.78,0.66,-0.18,0.43,0.0
2025-02-07,00:18:23:00,-0.0,-0.78,0.67,0.43,0.06,-0.37
2025-02-07,00:18:23:00,-0.0,-0.78,0.67,-0.43,0.37,-0.18
2025-02-07,00:18:24:00,-0.0,-0.78,0.66,-0.12,0.43,-0.06
2025-02-07,00:18:24:00,-0.0,-0.78,0.66,-0.24,0.31,-0.18
2025-02-07,00:18:25:00,-0.0,-0.78,0.66,-0.31,0.37,-0.12
2025-02-07,00:18:25:00,-0.0,-0.78,0.66,-0.31,0.37,-0.12
2025-02-07,00:18:26:00,-0.0,-0.78,0.66,-0.31,0.43,-0.18
2025-02-07,00:18:26:00,-0.0,-0.78,0.66,-0.31,0.24,-0.31
2025-02-07,00:18:27:00,-0.0,-0.78,0.66,-0.24,0.37,-0.12
2025-02-07,00:18:27:00,-0.0,-0.78,0.66,0.12,0.37,-0.18
2025-02-07,00:18:28:00,-0.0,-0.78,0.66,-0.31,0.37,-0.12
2025-02-07,00:18:28:00,-0.0,-0.78,0.66,0.12,0.37,-0.06
2025-02-07,00:18:29:00,-0.0,-0.78,0.66,-0.61,0.49,-0.06
2025-02-07,00:18:29:00,-0.0,-0.78,0.66,-0.37,0.37,-0.18
2025-02-07,00:18:30:00,-0.0,-0.78,0.66,0.12,0.24,-0.24
2025-02-07,00:18:30:00,-0.0,-0.78,0.66,-0.37,0.37,-0.12
2025-02-07,00:18:31:00,-0.0,-0.78,0.66,-0.37,0.43,-0.06
2025-02-07,00:18:31:00,-0.0,-0.78,0.66,-0.06,0.31,-0.31
2025-02-07,00:18:32:00,-0.0,-0.78,0.66,-0.24,0.37,-0.18
2025-02-07,00:18:32:00,-0.0,-0.78,0.66,-0.06,0.24,-0.24
2025-02-07,00:18:33:00,-0.0,-0.78,0.66,0.0,0.31,-0.12
2025-02-07,00:18:33:00,-0.0,-0.78,0.66,0.31,0.24,-0.31
2025-02-07,00:18:34:00,-0.0,-0.78,0.66,-0.61,0.43,-0.06
2025-02-07,00:18:35:00,-0.0,-0.78,0.66,-0.37,0.31,-0.12
2025-02-07,00:18:35:00,-0.0,-0.78,0.66,0.43,0.18,-0.37
2025-02-07,00:18:36:00,-0.0,-0.78,0.66,0.18,0.37,-0.12
2025-02-07,00:18:36:00,-0.0,-0.78,0.66,-0.18,0.49,0.06
2025-02-07,00:18:37:00,-0.0,-0.78,0.66,-0.18,0.37,-0.12
2025-02-07,00:18:37:00,-0.0,-0.78,0.66,-0.24,0.43,-0.12
2025-02-07,00:18:38:00,-0.0,-0.78,0.66,-0.06,0.37,-0.18
2025-02-07,00:18:38:00,-0.0,-0.78,0.66,-0.79,0.49,-0.06
2025-02-07,00:18:39:00,-0.0,-0.78,0.67,-0.37,-0.18,-0.49
2025-02-07,00:18:39:00,-0.0,-0.78,0.66,-0.24,0.18,-0.37
2025-02-07,00:18:40:00,-0.0,-0.78,0.66,-0.73,0.31,-0.18
2025-02-07,00:18:40:00,-0.0,-0.78,0.66,-0.24,0.37,-0.12
2025-02-07,00:18:41:00,-0.0,-0.78,0.66,-0.31,0.43,-0.06
2025-02-07,00:18:41:00,-0.0,-0.78,0.66,0.12,0.18,-0.43
2025-02-07,00:18:42:00,-0.0,-0.78,0.66,0.0,0.31,-0.24
2025-02-07,00:18:42:00,-0.0,-0.78,0.66,-0.31,0.55,0.12
2025-02-07,00:18:43:00,-0.0,-0.78,0.66,-0.67,0.24,-0.31
2025-02-07,00:18:43:00,-0.0,-0.78,0.66,-0.06,0.31,-0.18
2025-02-07,00:18:44:00,-0.0,-0.78,0.66,-0.12,0.24,-0.24
2025-02-07,00:18:44:00,-0.0,-0.78,0.66,-0.18,0.43,-0.06
2025-02-07,00:18:45:00,-0.0,-0.78,0.66,-0.43,0.37,-0.18
2025-02-07,00:18:45:00,-0.0,-0.78,0.66,-0.31,0.31,-0.12
2025-02-07,00:18:46:00,-0.0,-0.78,0.66,0.0,0.37,-0.18
2025-02-07,00:18:46:00,-0.0,-0.78,0.66,-0.12,0.43,-0.06
2025-02-07,00:18:47:00,-0.0,-0.78,0.66,0.18,0.31,-0.18
2025-02-07,00:18:47:00,-0.0,-0.78,0.66,-0.37,0.37,-0.18
2025-02-07,00:18:48:00,-0.0,-0.78,0.66,-0.37,0.31,-0.18
2025-02-07,00:18:48:00,-0.01,-0.79,0.66,0.85,0.43,-0.67
2025-02-07,00:18:49:00,-0.0,-0.78,0.66,-0.18,0.43,-0.06
2025-02-07,00:18:49:00,-0.0,-0.78,0.66,-0.12,0.18,-0.37
2025-02-07,00:18:50:00,0.0,-0.78,0.67,-0.79,0.24,-0.24
2025-02-07,00:18:50:00,-0.0,-0.78,0.67,0.37,0.37,-0.06
2025-02-07,00:18:51:00,0.73,-0.01,-1.01,-281.62,398.13,130.68
2025-02-07,00:18:51:00,-0.04,0.29,1.68,-4.82,-153.93,5.25
2025-02-07,00:18:52:00,0.5,0.13,0.99,-44.43,-47.97,33.39
2025-02-07,00:18:52:00,-0.1,0.23,-0.83,72.27,55.97,21.36
2025-02-07,00:18:53:00,0.11,-1.36,0.37,-158.87,-2.81,-14.89
2025-02-07,00:18:53:00,-0.19,-0.19,-0.25,183.23,343.02,27.1
2025-02-07,00:18:54:00,0.71,-0.64,1.13,-15.08,-20.14,-29.3
2025-02-07,00:18:54:00,0.16,-0.56,0.82,-42.36,46.14,21.12
2025-02-07,00:18:55:00,0.07,-0.63,0.81,-0.73,0.55,-0.79
2025-02-07,00:18:55:00,0.07,-0.63,0.81,-0.79,0.73,-0.24
2025-02-07,00:18:56:00,0.06,-0.63,0.8,-0.12,1.59,-0.55
2025-02-07,00:18:56:00,0.05,-0.64,0.8,-0.12,0.67,-0.18
2025-02-07,00:18:57:00,0.06,-0.64,0.8,-0.98,1.04,-0.06
2025-02-07,00:18:57:00,0.05,-0.64,0.8,0.12,0.37,-0.37
2025-02-07,00:18:58:00,0.05,-0.64,0.8,2.38,1.1,0.92
2025-02-07,00:18:58:00,0.05,-0.64,0.8,0.43,0.61,0.24
2025-02-07,00:18:59:00,0.05,-0.64,0.8,-0.55,0.43,0.0
2025-02-07,00:18:59:00,0.05,-0.64,0.8,0.0,0.73,0.06
2025-02-07,00:19:00:00,0.05,-0.64,0.8,-1.22,0.49,-0.31
2025-02-07,00:19:00:00,0.05,-0.64,0.8,0.92,-1.1,-1.28
2025-02-07,00:19:01:00,0.05,-0.65,0.79,0.85,0.98,0.24
2025-02-07,00:19:01:00,0.05,-0.65,0.79,0.06,0.31,-0.12
2025-02-07,00:19:02:00,0.05,-0.64,0.79,-0.49,0.43,-0.18
2025-02-07,00:19:02:00,0.05,-0.64,0.8,-0.49,0.43,-0.24
2025-02-07,00:19:03:00,0.05,-0.64,0.8,0.49,0.73,0.18
2025-02-07,00:19:03:00,0.05,-0.64,0.8,-0.49,0.24,-0.24
2025-02-07,00:19:04:00,0.05,-0.64,0.8,-0.37,0.55,0.0
2025-02-07,00:19:04:00,0.05,-0.64,0.8,-0.12,0.24,-0.12
2025-02-07,00:19:05:00,0.05,-0.64,0.8,-0.06,0.18,-0.18
2025-02-07,00:19:05:00,0.05,-0.64,0.8,1.4,0.0,-0.73
2025-02-07,00:19:06:00,0.05,-0.65,0.79,-0.67,0.67,0.06
2025-02-07,00:19:06:00,0.05,-0.64,0.8,0.06,0.12,-0.06
2025-02-07,00:19:07:00,0.05,-0.64,0.79,-0.18,0.92,0.31
2025-02-07,00:19:07:00,0.05,-0.65,0.79,0.43,-0.18,0.06
2025-02-07,00:19:08:00,0.05,-0.65,0.79,1.4,-0.37,-0.18
2025-02-07,00:19:08:00,0.05,-0.66,0.82,-7.63,1.1,-0.55
2025-02-07,00:19:09:00,0.04,-0.64,0.79,-3.23,-0.43,-0.55
2025-02-07,00:19:09:00,0.05,-0.65,0.8,0.37,0.31,-0.92
2025-02-07,00:19:10:00,0.04,-0.64,0.79,0.0,-0.24,-0.43
2025-02-07,00:19:10:00,0.04,-0.64,0.8,1.59,-0.12,-0.18
2025-02-07,00:19:11:00,0.05,-0.64,0.79,-2.62,5.0,0.55
2025-02-07,00:19:11:00,0.05,-0.64,0.8,-4.58,0.79,-1.53
2025-02-07,00:19:12:00,0.05,-0.65,0.8,0.98,1.77,0.49
2025-02-07,00:19:12:00,0.05,-0.65,0.8,-1.04,-0.73,-0.92
2025-02-07,00:19:13:00,0.05,-0.64,0.8,-0.61,0.43,0.06
2025-02-07,00:19:13:00,0.04,-0.64,0.8,-0.55,0.18,-0.06
2025-02-07,00:19:14:00,0.05,-0.64,0.8,-0.24,0.43,-0.18
2025-02-07,00:19:14:00,0.04,-0.64,0.8,0.06,-0.55,-0.31
2025-02-07,00:19:15:00,0.05,-0.64,0.8,-0.18,0.49,-0.12
2025-02-07,00:19:15:00,0.05,-0.64,0.8,0.24,-0.24,-0.37
2025-02-07,00:19:16:00,0.04,-0.64,0.8,0.0,-0.12,-0.06
2025-02-07,00:19:16:00,0.04,-0.65,0.8,-0.18,-0.24,0.31
2025-02-07,00:19:17:00,0.05,-0.64,0.8,-0.49,-0.24,-0.49
2025-02-07,00:19:17:00,0.05,-0.64,0.8,0.12,0.12,-0.06
2025-02-07,00:19:18:00,0.04,-0.64,0.79,0.0,0.37,-0.37
2025-02-07,00:19:18:00,0.05,-0.64,0.8,-0.37,0.43,-0.18
2025-02-07,00:19:19:00,0.05,-0.64,0.8,-0.06,0.0,-0.24
2025-02-07,00:19:19:00,0.04,-0.64,0.8,0.0,0.55,-0.06
2025-02-07,00:19:20:00,0.05,-0.64,0.8,-0.18,0.18,-0.18
2025-02-07,00:19:20:00,0.04,-0.64,0.8,-0.31,0.31,-0.12
2025-02-07,00:19:21:00,0.05,-0.64,0.79,-0.55,0.55,-0.24
2025-02-07,00:19:21:00,0.04,-0.64,0.8,-0.18,0.49,-0.24
2025-02-07,00:19:22:00,0.05,-0.64,0.8,-0.18,0.37,-0.12
2025-02-07,00:19:22:00,0.04,-0.64,0.8,-0.18,0.43,-0.12
2025-02-07,00:19:23:00,0.04,-0.64,0.8,-0.18,0.31,-0.18
2025-02-07,00:19:23:00,0.05,-0.64,0.8,-0.12,0.24,-0.12
2025-02-07,00:19:24:00,0.04,-0.64,0.8,-0.18,0.31,-0.18
2025-02-07,00:19:24:00,0.05,-0.64,0.8,-0.31,0.37,-0.18
2025-02-07,00:19:25:00,0.04,-0.64,0.8,-0.24,0.37,-0.12
2025-02-07,00:19:25:00,0.05,-0.64,0.8,-0.18,0.43,-0.12
2025-02-07,00:19:26:00,0.04,-0.64,0.8,-0.18,0.37,-0.18
2025-02-07,00:19:26:00,0.04,-0.64,0.8,-0.31,0.37,-0.18
2025-02-07,00:19:27:00,0.04,-0.64,0.8,-0.18,0.24,-0.12
2025-02-07,00:19:27:00,0.04,-0.64,0.8,-0.18,0.0,0.0
2025-02-07,00:19:28:00,0.05,-0.64,0.8,-0.49,0.24,-0.06
2025-02-07,00:19:28:00,0.04,-0.64,0.8,-0.24,0.31,-0.18
2025-02-07,00:19:29:00,0.05,-0.65,0.79,-0.43,0.49,-0.12
2025-02-07,00:19:29:00,0.04,-0.64,0.8,-0.12,0.31,-0.18
2025-02-07,00:19:30:00,0.04,-0.64,0.79,-0.12,0.37,-0.18
2025-02-07,00:19:30:00,0.04,-0.64,0.79,-0.31,0.43,-0.18
2025-02-07,00:19:31:00,0.04,-0.64,0.79,-0.31,0.43,-0.18
2025-02-07,00:19:31:00,0.04,-0.64,0.79,-0.18,0.43,-0.12
2025-02-07,00:19:32:00,0.04,-0.64,0.79,-0.18,0.37,-0.18
2025-02-07,00:19:32:00,0.04,-0.64,0.8,-0.12,0.37,-0.24
2025-02-07,00:19:33:00,0.04,-0.64,0.79,-0.43,0.55,-0.24
2025-02-07,00:19:33:00,0.05,-0.64,0.8,-0.43,0.18,-0.37
2025-02-07,00:19:34:00,0.04,-0.64,0.8,-0.06,0.31,-0.12
2025-02-07,00:19:34:00,0.04,-0.64,0.8,-0.12,0.49,-0.06
2025-02-07,00:19:35:00,0.05,-0.64,0.8,-0.18,0.24,-0.24
2025-02-07,00:19:35:00,0.05,-0.64,0.8,-0.18,0.43,-0.12
2025-02-07,00:19:36:00,0.05,-0.64,0.8,-0.18,0.37,-0.18
2025-02-07,00:19:36:00,0.05,-0.64,0.8,-0.18,0.31,-0.12
2025-02-07,00:19:37:00,0.22,-0.02,-1.82,116.64,131.53,18.62
2025-02-07,00:19:38:00,0.21,-0.47,1.66,443.73,430.79,181.21
2025-02-07,00:19:38:00,0.59,-1.43,0.38,-251.89,-75.2,-156.56
2025-02-07,00:19:39:00,0.06,0.51,1.2,-178.41,16.85,-43.46
2025-02-07,00:19:39:00,0.11,-0.58,1.44,296.87,346.01,111.15
2025-02-07,00:19:40:00,0.06,-0.47,0.92,-187.87,-33.08,-32.04
2025-02-07,00:19:40:00,-0.1,-0.63,0.8,-2.44,-0.73,-4.76
2025-02-07,00:19:41:00,-0.11,-0.63,0.79,-1.1,1.04,-0.98
2025-02-07,00:19:41:00,-0.1,-0.64,0.79,-0.73,0.43,-0.98
2025-02-07,00:19:42:00,-0.09,-0.64,0.79,0.18,-0.61,-0.98
2025-02-07,00:19:42:00,-0.09,-0.64,0.79,-0.49,0.37,-0.49
2025-02-07,00:19:43:00,-0.09,-0.64,0.79,-0.37,0.24,-0.49
2025-02-07,00:19:43:00,-0.09,-0.64,0.79,-1.22,0.43,-0.12
2025-02-07,00:19:44:00,-0.09,-0.64,0.79,-0.18,0.12,-0.24
2025-02-07,00:19:44:00,-0.09,-0.64,0.79,-0.12,0.18,-0.24
2025-02-07,00:19:45:00,-0.09,-0.65,0.79,0.24,0.24,-0.37
2025-02-07,00:19:45:00,-0.08,-0.64,0.79,-0.12,0.37,-0.31
2025-02-07,00:19:46:00,-0.08,-0.65,0.79,-0.24,0.37,-0.18
2025-02-07,00:19:46:00,-0.08,-0.65,0.79,-0.85,0.55,0.06
2025-02-07,00:19:47:00,-0.08,-0.65,0.79,-0.31,0.31,-0.12
2025-02-07,00:19:47:00,-0.08,-0.64,0.79,-0.12,0.31,-0.24
2025-02-07,00:19:48:00,-0.08,-0.64,0.79,0.18,0.55,-0.49
2025-02-07,00:19:48:00,-0.08,-0.65,0.79,0.06,0.43,0.24
2025-02-07,00:19:49:00,-0.08,-0.64,0.79,-0.12,0.55,-0.06
2025-02-07,00:19:49:00,-0.08,-0.65,0.79,-0.55,1.59,0.0
2025-02-07,00:19:50:00,-0.08,-0.65,0.79,0.31,-0.49,-0.06
2025-02-07,00:19:50:00,-0.08,-0.65,0.79,-0.06,0.31,-0.31
2025-02-07,00:19:51:00,-0.08,-0.65,0.79,-0.49,0.67,-0.12
2025-02-07,00:19:51:00,-0.08,-0.65,0.79,-0.55,0.06,0.0
2025-02-07,00:19:52:00,-0.08,-0.65,0.79,-0.18,0.18,-0.24
2025-02-07,00:19:52:00,-0.08,-0.65,0.79,-0.06,0.24,-0.31
2025-02-07,00:19:53:00,-0.08,-0.65,0.79,-0.18,0.37,-0.12
2025-02-07,00:19:53:00,-0.08,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:19:54:00,-0.08,-0.65,0.79,-0.24,0.43,-0.18
2025-02-07,00:19:54:00,-0.08,-0.65,0.79,-0.31,0.43,-0.18
2025-02-07,00:19:55:00,-0.08,-0.65,0.79,-0.24,0.37,-0.12
2025-02-07,00:19:55:00,-0.08,-0.65,0.79,-0.18,0.37,-0.18
2025-02-07,00:19:56:00,-0.08,-0.65,0.79,-0.12,0.37,-0.18
2025-02-07,00:19:56:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:19:57:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:19:57:00,-0.08,-0.65,0.79,-0.24,0.31,-0.12
2025-02-07,00:19:58:00,-0.08,-0.65,0.79,-0.31,0.43,0.0
2025-02-07,00:19:58:00,-0.07,-0.65,0.79,-0.55,0.24,0.0
2025-02-07,00:19:59:00,-0.08,-0.65,0.79,-0.37,0.31,-0.06
2025-02-07,00:19:59:00,-0.07,-0.64,0.79,0.49,-0.73,0.37
2025-02-07,00:20:00:00,-0.07,-0.65,0.79,0.24,-0.18,-0.61
2025-02-07,00:20:00:00,-0.07,-0.64,0.79,1.04,0.06,-0.31
2025-02-07,00:20:01:00,-0.07,-0.65,0.79,0.43,0.43,-0.24
2025-02-07,00:20:01:00,-0.07,-0.65,0.79,-0.79,-0.24,-0.18
2025-02-07,00:20:02:00,-0.08,-0.65,0.79,-0.37,0.12,-0.73
2025-02-07,00:20:02:00,-0.08,-0.65,0.79,0.73,-0.12,-0.31
2025-02-07,00:20:03:00,-0.08,-0.65,0.78,-0.18,0.24,-0.24
2025-02-07,00:20:03:00,-0.08,-0.65,0.79,-0.18,-0.06,0.06
2025-02-07,00:20:04:00,-0.07,-0.65,0.79,-0.18,0.24,-0.24
2025-02-07,00:20:04:00,-0.07,-0.65,0.79,0.0,0.31,-0.18
2025-02-07,00:20:05:00,-0.07,-0.65,0.79,-0.31,0.31,-0.18
2025-02-07,00:20:05:00,-0.07,-0.65,0.79,-0.06,0.31,-0.12
2025-02-07,00:20:06:00,-0.07,-0.65,0.79,-0.24,0.31,-0.18
2025-02-07,00:20:06:00,-0.07,-0.65,0.79,-0.37,0.37,-0.24
2025-02-07,00:20:07:00,-0.07,-0.65,0.79,-0.31,0.37,-0.12
2025-02-07,00:20:07:00,-0.07,-0.65,0.79,-0.24,0.43,-0.12
2025-02-07,00:20:08:00,-0.07,-0.65,0.79,-0.24,0.37,-0.12
2025-02-07,00:20:08:00,-0.07,-0.65,0.79,-0.18,0.31,-0.06
2025-02-07,00:20:09:00,-0.07,-0.65,0.79,-0.31,0.37,-0.18
2025-02-07,00:20:09:00,-0.07,-0.65,0.79,-0.18,0.31,-0.24
2025-02-07,00:20:10:00,-0.07,-0.65,0.79,-0.24,0.31,-0.18
2025-02-07,00:20:10:00,-0.07,-0.65,0.79,-0.24,0.24,-0.18
2025-02-07,00:20:11:00,-0.07,-0.65,0.79,-0.18,0.31,-0.12
2025-02-07,00:20:11:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:20:12:00,-0.07,-0.65,0.79,-0.24,0.37,-0.12
2025-02-07,00:20:12:00,-0.07,-0.65,0.79,-0.18,0.31,-0.12
2025-02-07,00:20:13:00,-0.07,-0.65,0.79,-0.18,0.37,-0.18
2025-02-07,00:20:13:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:20:14:00,-0.07,-0.65,0.79,-0.12,0.37,-0.12
2025-02-07,00:20:14:00,-0.07,-0.65,0.79,0.0,0.31,-0.18
2025-02-07,00:20:15:00,-0.07,-0.65,0.79,0.79,-0.37,0.06
2025-02-07,00:20:15:00,-0.07,-0.65,0.79,0.06,0.55,-0.18
2025-02-07,00:20:16:00,-0.07,-0.65,0.79,-0.73,0.37,-0.18
2025-02-07,00:20:16:00,-0.07,-0.65,0.79,-0.31,0.61,0.12
2025-02-07,00:20:17:00,-0.07,-0.65,0.79,-0.31,0.31,-0.12
2025-02-07,00:20:17:00,-0.07,-0.65,0.79,0.0,0.49,0.0
2025-02-07,00:20:18:00,-0.07,-0.65,0.79,0.06,0.12,-0.06
2025-02-07,00:20:18:00,-0.07,-0.65,0.79,-0.24,0.37,-0.18
2025-02-07,00:20:19:00,-0.07,-0.65,0.79,-0.24,0.37,-0.06
2025-02-07,00:20:19:00,-0.07,-0.65,0.79,-0.18,0.37,-0.12
2025-02-07,00:20:20:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:20:20:00,-0.07,-0.65,0.79,-0.24,0.31,-0.18
2025-02-07,00:20:21:00,-0.07,-0.65,0.79,-0.18,0.37,-0.12
2025-02-07,00:20:21:00,-0.07,-0.65,0.79,-0.24,0.37,-0.18
2025-02-07,00:20:22:00,-0.07,-0.65,0.79,-0.18,0.37,-0.18
2025-02-07,00:20:22:00,-0.07,-0.65,0.79,-0.31,0.31,-0.18
2025-02-07,00:20:23:00,-0.07,-0.65,0.79,-0.12,0.31,-0.18
2025-02-07,00:20:23:00,-0.07,-0.65,0.79,-0.24,0.37,-0.12
2025-02-07,00:20:24:00,-0.07,-0.65,0.79,-0.24,0.31,-0.12
2025-02-07,00:20:24:00,-0.07,-0.65,0.79,-0.79,0.37,-0.18
2025-02-07,00:20:25:00,-0.07,-0.64,0.8,0.43,-1.71,-0.43
2025-02-07,00:20:25:00,-0.22,-0.67,0.76,20.26,-56.15,-17.21
2025-02-07,00:20:26:00,-0.17,-0.68,0.74,-2.69,5.98,2.87
2025-02-07,00:20:26:00,-0.17,-0.68,0.74,-0.55,0.98,0.24
2025-02-07,00:20:27:00,-0.17,-0.68,0.74,0.06,0.18,-0.31
2025-02-07,00:20:27:00,-0.14,-0.55,0.85,27.22,-52.25,-15.32
2025-02-07,00:20:28:00,-0.38,0.78,-1.13,19.29,-510.62,79.22
2025-02-07,00:20:28:00,-0.29,0.37,-0.63,-15.93,-49.5,-30.94
2025-02-07,00:20:29:00,0.11,-0.52,0.8,149.78,-86.79,83.37
2025-02-07,00:20:29:00,-0.01,-0.74,0.83,27.1,38.76,-23.68
2025-02-07,00:20:30:00,0.03,-0.61,0.82,-0.55,1.34,-1.59
2025-02-07,00:20:30:00,0.02,-0.62,0.81,-0.06,0.24,-0.49
2025-02-07,00:20:31:00,0.02,-0.62,0.82,-0.79,0.55,-0.31
2025-02-07,00:20:31:00,0.03,-0.62,0.82,-0.37,0.43,-0.37
2025-02-07,00:20:32:00,0.03,-0.62,0.82,-0.24,0.43,-0.31
2025-02-07,00:20:32:00,0.03,-0.62,0.82,-0.43,0.49,-0.31
2025-02-07,00:20:33:00,0.03,-0.62,0.82,-0.31,0.43,-0.24
2025-02-07,00:20:33:00,0.03,-0.62,0.82,-0.18,0.37,-0.31
2025-02-07,00:20:34:00,0.03,-0.62,0.82,-0.18,0.37,-0.18
2025-02-07,00:20:34:00,0.03,-0.62,0.82,-0.18,0.37,-0.18
2025-02-07,00:20:35:00,0.03,-0.62,0.82,-0.24,0.37,-0.18
2025-02-07,00:20:35:00,0.03,-0.62,0.82,-0.85,0.49,-0.12
2025-02-07,00:20:36:00,0.03,-0.62,0.81,-0.43,0.37,-0.18
2025-02-07,00:20:36:00,0.03,-0.62,0.81,0.0,0.31,-0.24
2025-02-07,00:20:37:00,0.03,-0.62,0.82,-0.55,0.43,-0.24
2025-02-07,00:20:37:00,0.03,-0.62,0.82,-0.24,0.37,-0.12
